FurID,ZeroTo30,ThirtyOneToSixty,SixtyOneToNinety,NinetyOneToOneTwenty,OneTwentyOneToOneEighty,MoreThanOneEighty
FUR16570027192,0.0,0.0,0.0,0.0,8257.64,0.0
FUR16571336687,6960.82,0.020000000000436557,0.0,0.0,0.0,0.0
FUR16571973300,0.0,0.0,0.0,0.0,6960.82,27843.28
FUR16572137553,0.0,0.0,0.0,0.0,8140.82,0.0
FUR16573145216,0.0,0.0,0.0,0.0,0.0,15795.0
FUR16574157670,7729.0,0.0,0.0,0.0,0.0,0.0
FUR16574364948,0.0,0.0,0.0,0.0,0.0,15795.0
FUR16574492458,0.0,0.0,0.0,0.0,0.0,22468.32
FUR16575229145,0.0,0.0,0.0,0.0,9316.1,33001.1
FUR16576013344,0.0,0.0,0.0,0.0,0.0,34804.1
FUR16576326262,0.0,6960.82,0.0,0.0,0.0,0.0
FUR16576445640,0.0,0.0,0.0,0.0,7120.28,0.0
FUR16577379959,6960.82,0.0,0.0,0.0,0.0,0.0
FUR16577786842,0.0,0.0,0.0,0.0,0.0,14531.52
FUR16578717782,0.0,0.0,0.0,0.0,0.0,705.64
FUR16578989304,0.0,0.0,0.0,0.0,0.0,4954.82
FUR16579113343,0.0,0.0,0.0,0.0,0.0,4954.82
FUR16580657012,0.0,0.0,0.0,0.0,6192.46,0.0
FUR16580750147,0.0,0.0,0.0,6590.59,4811.53,0.0
FUR16580795348,0.0,0.0,0.0,0.0,0.0,7729.0
FUR16581445207,0.0,0.0,0.0,0.0,0.0,4690.5
FUR16583840755,0.0,0.0,0.0,0.0,0.0,7895.0
FUR16584018055,0.0,282.8,0.0,0.0,0.0,0.0
FUR16584135525,236.0,0.0,0.0,0.0,0.0,0.0
FUR16584613505,0.0,0.0,0.0,6212.7,0.0,0.0
FUR16585059032,9909.64,4954.82,4954.82,4954.82,0.0,0.0
FUR16585676073,0.0,0.0,0.0,0.0,0.0,23685.0
FUR16585678214,0.0,0.0,7729.0,7729.0,7865.880000000002,0.0
FUR16585838430,0.0,0.0,0.0,0.0,0.0,9157.1
FUR16587367366,0.0,0.0,10838.3,7590.93,0.0,0.0
FUR16587556869,0.0,0.0,0.0,0.0,0.0,23685.0
FUR16588334718,14100.26,0.0,0.0,0.0,0.0,0.0
FUR16588637863,6252.82,6252.82,6252.82,6252.82,11257.04,0.0
FUR16589481245,0.0,0.0,0.0,0.0,0.0,6960.82
FUR16590767530,0.0,0.0,0.0,0.0,13921.64,48725.74
FUR16591045353,0.0,0.0,0.0,0.0,0.0,7729.0
FUR16591776504,0.0,0.0,0.0,0.0,0.0,34804.1
FUR16592496583,0.0,0.0,0.0,0.0,4128.82,8257.64
FUR16592625840,0.0,0.0,0.0,0.0,0.0,624.22
FUR16592685155,0.0,0.0,0.0,0.0,0.0,23685.0
FUR16592849569,0.0,0.0,0.0,0.0,6252.82,12505.64
FUR16593758546,0.0,0.0,0.0,0.0,0.0,4128.82
FUR16593781381,0.0,0.0,0.0,0.0,6960.82,34804.1
FUR16594532975,0.0,0.0,0.0,0.0,6960.82,0.0
FUR16594844897,0.0,0.0,0.0,0.0,0.0,8140.82
FUR16595278523,6158.38,0.0,0.0,0.0,0.0,0.0
FUR16596171613,0.0,13921.64,0.0,0.0,0.0,0.0
FUR16596190673,0.0,0.0,0.0,0.0,0.0,12597.0
FUR16596243030,5044.566667,0.0,0.0,0.0,0.0,0.0
FUR16597041036,16517.64,699.9099999999999,0.0,0.0,0.0,0.0
FUR16598852876,0.0,0.0,0.0,0.0,6960.82,27843.28
FUR16599498394,0.0,0.0,0.0,0.0,0.0,18758.46
FUR16599839997,0.0,0.0,0.0,0.0,4802.6,0.0
FUR16600553657,0.0,0.0,4954.82,0.0,9909.64,14712.240000000002
FUR16602119057,0.0,0.0,0.0,0.0,6252.82,12505.64
FUR16602130448,7558.92,0.0,0.0,0.0,0.0,0.0
FUR16602376918,0.0,0.0,0.0,0.0,0.0,2977.666667
FUR16603761414,0.0,0.0,6960.82,6960.82,13921.64,0.0
FUR16604022212,0.0,0.0,5422.186667,0.0,0.0,0.0
FUR16604569254,0.0,0.0,0.0,0.0,0.0,6960.82
FUR16605596715,0.0,0.0,0.0,0.0,7729.0,7729.0
FUR16606513472,0.0,0.0,0.0,0.0,3501.44,0.0
FUR16606614024,0.0,0.0,0.0,0.0,0.0,38644.94667
FUR16606870710,0.0,0.0,0.0,0.0,0.0,4954.82
FUR16608252760,0.0,0.0,0.0,0.0,0.0,1073.916667
FUR16609523190,0.0,0.0,0.0,0.0,0.0,16515.28
FUR16609727432,0.0,0.0,0.0,10838.3,10838.3,21676.6
FUR16609730877,0.0,0.0,0.0,0.0,0.0,10838.3
FUR16610673256,0.0,0.0,0.0,0.0,0.0,7399.0
FUR16610854082,0.0,0.0,0.0,0.0,0.0,27843.28
FUR16610918835,0.0,0.0,0.0,0.0,0.0,15458.0
FUR16611072471,0.0,0.0,0.0,0.0,0.0,19650.0
FUR16612591877,0.0,0.0,0.0,0.0,0.0,39328.93333
FUR16614375929,15458.0,4151.049999999999,0.0,0.0,0.0,0.0
FUR16615346095,15199.64,0.0,0.0,0.0,0.0,0.0
FUR16616013718,0.0,0.0,0.0,0.0,0.0,1372.34
FUR16616719616,0.0,172.42,4527.786667,0.0,0.0,0.0
FUR16616965497,0.0,0.0,0.0,0.0,0.0,6252.82
FUR16617662588,0.0,0.0,9316.1,4081.539999999999,0.0,0.0
FUR16621369184,0.0,0.0,0.0,0.0,0.0,1039.58
FUR16621997978,0.0,0.0,0.0,0.0,0.0,12337.1
FUR16622051497,6252.82,0.0,0.0,0.0,0.0,0.0
FUR16622857579,0.0,0.0,0.0,0.0,0.0,6440.44
FUR16624669760,8257.64,4478.73,1719.2000000000007,0.0,0.0,0.0
FUR16624720656,0.0,0.0,0.0,0.0,0.0,34804.1
FUR16625537284,5107.04,0.0,0.0,0.0,0.0,0.0
FUR16625645469,0.0,0.0,0.0,0.0,6212.7,16742.7
FUR16626135262,3572.42,0.0,0.0,0.0,0.0,0.0
FUR16627159091,0.0,0.0,0.0,0.0,0.0,4685.883333
FUR16627381721,0.0,0.0,0.0,0.0,0.0,1506.18
FUR16628730423,0.0,0.0,0.0,0.0,0.0,69561.0
FUR16629119757,6960.820000000001,0.0,0.0,0.0,0.0,0.0
FUR16629717148,0.0,0.0,0.0,0.0,4954.82,0.0
FUR16634252024,0.0,0.0,0.0,0.0,0.0,6252.82
FUR16634313411,0.0,0.0,0.0,0.0,0.0,4954.82
FUR16634949429,11359.86,0.0,0.0,0.0,0.0,0.0
FUR16636979652,0.0,0.0,0.0,0.0,0.0,69561.0
FUR16637530631,12505.64,0.0,0.0,0.0,0.0,0.0
FUR16639627608,0.0,0.0,0.0,0.0,0.0,6960.82
FUR16640135810,15747.099999999999,7916.62,5439.259999999998,0.0,0.0,0.0
FUR16641371783,0.0,6597.84,0.0,0.0,0.0,0.0
FUR16644291310,0.0,0.0,0.0,0.0,6960.82,0.0
FUR16645115448,0.0,0.0,0.0,0.0,0.0,11503.525
FUR16645456197,16281.64,8830.72,8140.82,8140.82,16281.64,7450.9200000000055
FUR16645459692,13921.64,0.0,0.0,0.0,0.0,0.0
FUR16646268446,0.0,0.0,0.0,0.0,27843.28,0.0
FUR16650865592,0.0,0.0,0.0,0.0,0.0,6960.82
FUR16651560931,0.0,0.0,0.0,0.0,0.0,4954.82
FUR16653141366,0.0,0.0,0.0,0.0,0.0,60840.02
FUR16653928775,0.0,0.0,0.0,0.0,32563.28,40704.1
FUR16655455159,0.0,0.0,0.0,13921.64,0.0,0.0
FUR16658620735,0.0,0.0,0.0,0.0,6960.82,0.0
FUR16659174548,0.0,0.0,0.0,0.0,0.0,27843.28
FUR16660671822,45424.1,0.0,0.0,0.0,0.0,0.0
FUR16660861176,0.0,0.0,0.0,3721.000000000001,0.0,0.0
FUR16661712361,0.0,0.0,0.0,0.0,0.0,40918.12
FUR16662849348,14157.64,0.0,0.0,0.0,0.0,0.0
FUR16665461668,0.0,0.0,0.0,0.0,0.0,18638.1
FUR16666879148,0.0,0.0,0.0,7729.0,0.0,52946.20667
FUR16667582527,0.0,0.0,0.0,0.0,15458.0,38645.0
FUR16669472964,0.0,0.0,0.0,0.0,0.0,4128.82
FUR16669524059,0.0,0.0,0.0,0.0,7729.0,85019.0
FUR16671010130,0.0,0.0,0.0,0.0,0.0,20644.1
FUR16671374128,0.0,0.0,0.0,0.0,0.0,571.9066667
FUR16672158862,9909.64,0.0,0.0,0.0,0.0,0.0
FUR16672749391,529.9,5722.92,0.0,0.0,0.0,0.0
FUR16675676807,6252.82,0.0,0.0,0.0,0.0,0.0
FUR16676777874,4045.453333,0.0,0.0,0.0,0.0,0.0
FUR16678886284,0.0,0.0,0.0,0.0,0.0,16515.28
FUR16681537438,0.0,0.0,10838.27333,0.0,0.0,0.0
FUR16683142460,0.0,0.0,0.0,0.0,0.0,10579.62
FUR16683221382,0.0,0.0,0.0,0.0,0.0,102477.1
FUR16683663378,11445.84,0.0,0.0,0.0,0.0,0.0
FUR16685337177,0.0,0.0,0.0,0.0,0.0,433.1333333
FUR16686262225,0.0,0.0,0.0,0.0,0.0,27948.3
FUR16689565233,0.0,0.0,0.0,9909.64,9909.64,9909.64
FUR16691986733,0.0,0.0,0.0,0.0,8730.82,8730.82
FUR16694316752,0.0,0.0,0.0,0.0,0.0,26603.1
FUR16694734296,3568.38,0.0,0.0,0.0,0.0,0.0
FUR16694818330,5756.04,0.0,0.0,0.0,0.0,0.0
FUR16698091589,0.0,0.0,0.0,0.0,0.0,6228.226667
FUR16698256537,4128.82,0.0,0.0,0.0,0.0,0.0
FUR16699940771,0.0,0.0,0.0,0.0,0.0,2766.173333
FUR16700250980,5410.22,0.0,0.0,0.0,0.0,0.0
FUR16700754999,12386.46,4128.82,0.0,0.0,0.0,0.0
FUR16700821323,0.0,0.0,0.0,0.0,0.0,4994.7
FUR16703182679,8663.74,0.0,0.0,0.0,0.0,0.0
FUR16704382896,3778.92,0.0,0.0,0.0,0.0,0.0
FUR16706586328,6370.93,0.0,0.0,0.0,0.0,0.0
FUR16707190410,0.0,0.0,0.0,0.0,0.0,16515.28
FUR16707425598,4534.92,0.0,0.0,0.0,0.0,0.0
FUR16707453393,0.0,0.0,6782.719999999999,0.0,5722.92,0.0
FUR16707666650,0.0,0.0,0.0,0.0,0.0,9316.1
FUR16708324473,0.0,0.0,0.0,0.0,0.0,69561.0
FUR16709380225,0.0,0.0,0.0,6252.82,12505.64,12505.64
FUR16710015173,4954.82,0.0,0.0,0.0,0.0,0.0
FUR16710082353,0.0,0.0,0.0,0.0,14864.46,0.0
FUR16710981572,9909.64,0.0,0.0,0.0,0.0,0.0
FUR16711853980,0.0,0.0,0.0,0.0,0.0,60218.94
FUR16712138669,6960.82,0.0,0.0,0.0,0.0,0.0
FUR16712793157,0.0,0.0,0.0,0.0,0.0,27948.2
FUR16715465296,0.0,0.0,0.0,0.0,0.0,7729.0
FUR16717822647,0.0,0.0,0.0,0.0,0.0,83844.9
FUR16718538697,0.0,0.0,0.0,0.0,0.0,2635.055
FUR16718982010,8472.35,0.0,0.0,0.0,0.0,0.0
FUR16719354128,0.0,0.0,0.0,0.0,4954.82,9909.64
FUR16719647078,0.0,0.0,0.0,0.0,0.0,18638.1
FUR16720525015,0.0,0.0,0.0,0.0,0.0,27948.3
FUR16720774903,0.0,0.0,0.0,0.0,0.0,4128.82
FUR16721335893,0.0,0.0,4954.82,4954.82,9909.64,4954.82
FUR16723127592,0.0,0.0,0.0,0.0,0.0,4954.82
FUR16723162769,0.0,0.0,0.0,0.0,0.0,4345.94
FUR16724790831,8140.82,0.0,0.0,0.0,0.0,0.0
FUR16724875088,0.0,0.0,0.0,0.0,0.0,73267.38
FUR16725316835,8140.82,0.0,0.0,0.0,0.0,0.0
FUR16725891466,0.0,0.0,0.0,0.0,0.0,4954.82
FUR16725961038,0.0,0.0,0.0,0.0,0.0,8140.82
FUR16726331145,16281.64,9520.619999999999,8140.82,0.0,0.0,23042.660000000003
FUR16727583555,8140.82,0.0,0.0,0.0,0.0,0.0
FUR16728182757,0.0,0.0,0.0,0.0,7729.0,77290.0
FUR16728570010,12505.64,6065.200000000001,0.0,0.0,0.0,0.0
FUR16729926234,0.0,0.0,0.0,0.0,0.0,23729.505
FUR16730762331,0.0,0.0,0.0,9909.64,0.0,0.0
FUR16730990361,938.1,0.0,0.0,0.0,0.0,0.0
FUR16731078780,0.0,0.0,0.0,6252.82,12693.26,6065.200000000001
FUR16732097561,0.0,0.0,0.0,0.0,0.0,4128.82
FUR16735733501,0.0,0.0,0.0,0.0,0.0,37159.38
FUR16740510440,0.0,0.0,0.0,0.0,0.0,4574.25
FUR16740592558,211.22,0.0,0.0,0.0,0.0,0.0
FUR16740927646,0.0,0.0,0.0,0.0,8730.82,17461.64
FUR16741456773,0.0,0.0,0.0,0.0,0.0,4363.4
FUR16741571791,0.0,0.0,0.0,0.0,6960.82,0.0
FUR16742112829,0.0,0.0,0.0,0.0,0.0,32563.28
FUR16742377082,6960.83,0.0,0.0,0.0,0.0,0.0
FUR16742872537,0.0,0.0,0.0,0.0,0.0,36768.8
FUR16743231646,0.0,0.0,0.0,0.0,4954.82,54503.02
FUR16743235888,0.0,0.0,0.0,0.0,0.0,31063.5
FUR16744547584,0.0,0.0,0.0,0.0,0.0,41026.535
FUR16746675604,4230.48,0.0,0.0,0.0,0.0,0.0
FUR16747131410,0.0,0.0,0.0,0.0,0.0,62528.2
FUR16748150795,0.0,0.0,0.0,8730.82,8730.82,17461.64
FUR16749718160,0.0,0.0,0.0,0.0,0.0,40594.36
FUR16749965824,0.0,0.0,6252.82,0.0,0.0,0.0
FUR16750653809,3778.92,0.0,0.0,0.0,0.0,0.0
FUR16751456670,0.0,0.0,0.0,0.0,0.0,9959.2
FUR16753798814,0.0,0.0,0.0,0.0,0.0,46580.5
FUR16755973356,6252.82,2596.1000000000004,0.0,0.0,0.0,0.0
FUR16756230352,0.0,0.0,0.0,0.0,6960.82,13573.54
FUR16756970666,0.0,0.0,0.0,0.0,0.0,55686.56
FUR16757760833,16281.64,8830.72,8140.82,7450.919999999998,0.0,0.0
FUR16757764875,8140.82,0.0,0.0,0.0,0.0,0.0
FUR16760418530,6960.82,0.0,0.0,0.0,0.0,0.0
FUR16761244383,9214.699999999999,4257.44,4128.82,0.0,3043.16,0.0
FUR16763023158,0.0,0.0,0.0,0.0,0.0,12425.4
FUR16764950985,9909.64,4954.82,0.0,0.0,0.0,0.0
FUR16765598757,6970.34,5535.3,0.0,0.0,0.0,0.0
FUR16767022781,0.0,0.0,0.0,10838.3,10838.3,71154.0
FUR16768529077,0.0,0.0,0.0,4954.82,4954.82,0.0
FUR16778646333,0.0,0.0,0.0,0.0,0.0,25011.28
FUR16779275344,0.0,0.0,0.0,0.0,0.0,3789.86
FUR16780388576,0.0,0.0,0.0,0.0,0.0,4954.82
FUR16780772082,0.0,0.0,0.0,0.0,0.0,43353.2
FUR16780787085,0.0,0.0,0.0,0.0,0.0,4954.82
FUR16782111161,0.0,0.0,4954.82,4954.82,4954.82,30794.46
FUR16786226625,4534.92,0.0,0.0,0.0,0.0,0.0
FUR16792029986,0.0,0.0,0.0,0.0,0.0,8140.82
FUR16794110652,0.0,0.0,0.0,0.0,4128.82,12386.46
FUR16795674716,6960.83,0.0,0.0,0.0,0.0,0.0
FUR16796630235,0.0,0.0,0.0,0.0,8140.82,0.0
FUR16796714076,6252.82,0.0,0.0,0.0,0.0,0.0
FUR16798141371,14157.64,28315.28,0.0,0.0,0.0,0.0
FUR16798338528,0.0,0.0,0.0,0.0,0.0,9909.64
FUR16798471007,8830.72,0.0,0.0,0.0,0.0,0.0
FUR16799046544,8022.82,0.0,0.0,0.0,0.0,0.0
FUR16799070377,6960.82,0.0,0.0,0.0,0.0,0.0
FUR16804648577,8257.64,4128.82,4128.82,0.0,0.0,0.0
FUR16807125696,0.0,0.0,0.0,0.0,0.0,14864.46
FUR16809790977,13921.64,6960.82,6960.82,6960.82,6960.82,0.0
FUR16811525901,0.0,0.0,0.0,0.0,0.0,24774.1
FUR16814970607,0.0,0.0,0.0,0.0,0.0,4954.82
FUR16817390430,0.0,0.0,0.0,0.0,4954.82,24774.1
FUR16820955287,0.0,0.0,312.7,18445.76,0.0,0.0
FUR16821442671,8140.82,0.0,0.0,0.0,0.0,0.0
FUR16822455264,0.0,4802.6,0.0,0.0,0.0,0.0
FUR16826057595,0.0,0.0,0.0,0.0,0.0,8257.64
FUR16827076096,0.0,0.0,0.0,0.0,4954.82,19819.28
FUR16828484293,8140.82,0.0,0.0,0.0,0.0,0.0
FUR16830240341,0.0,0.0,0.0,0.0,0.0,4128.82
FUR16830665693,0.0,0.0,0.0,0.0,0.0,4954.82
FUR16832583514,0.0,0.0,0.0,0.0,0.0,45655.38
FUR16833880882,0.0,0.0,0.0,0.0,14706.28,0.0
FUR16834670543,8022.82,0.0,0.0,0.0,0.0,0.0
FUR16844916910,0.0,0.0,0.0,6252.82,12505.64,12505.64
FUR16845393692,0.0,0.0,0.0,0.0,40704.1,0.0
FUR16846118408,0.0,0.0,0.0,0.0,0.0,6252.82
FUR16846751540,0.0,0.0,0.0,4954.82,9909.64,4954.82
FUR16848154901,12505.64,0.0,0.0,0.0,0.0,0.0
FUR16848671420,0.0,6960.82,0.0,0.0,0.0,0.0
FUR16849320581,16281.64,8140.82,0.0,0.0,0.0,0.0
FUR16852059198,0.0,0.0,0.0,0.0,6960.82,41764.92
FUR16853659744,4954.82,0.0,0.0,0.0,0.0,0.0
FUR16855261533,0.0,0.0,0.0,0.0,4954.82,14864.46
FUR16857876820,0.0,0.0,0.0,0.0,9316.1,37264.399999999994
FUR16858188467,0.0,0.0,0.0,0.0,0.0,32563.28
FUR16858799132,0.0,0.0,0.0,0.0,0.0,8140.82
FUR16861122651,0.0,0.0,4954.82,4954.82,0.0,0.0
FUR16861174184,0.0,0.0,0.0,0.0,0.0,4623.24
FUR16861442204,0.0,0.0,0.0,0.0,0.0,32821.7
FUR16862984591,0.0,0.0,0.0,0.0,0.0,46448.5
FUR16863686813,0.0,0.0,0.0,0.0,0.0,6252.82
FUR16863740648,0.0,0.0,0.0,0.0,4954.82,0.0
FUR16863859858,0.0,0.0,0.0,0.0,0.0,20882.46
FUR16863954314,7558.93,0.0,0.0,0.0,0.0,0.0
FUR16864153790,0.0,0.0,0.0,0.0,4954.82,14864.46
FUR16864960719,0.0,0.0,0.0,0.0,0.0,9909.64
FUR16865469222,0.0,0.0,0.0,0.0,0.0,27948.3
FUR16866644122,0.0,0.0,0.0,0.0,0.0,24850.8
FUR16866776720,0.0,0.0,7729.0,5998.32,0.0,0.0
FUR16868023357,13921.64,7550.73,6370.920000000002,0.0,0.0,0.0
FUR16868087663,16281.64,8140.82,0.0,0.0,0.0,0.0
FUR16868245494,0.0,0.0,0.0,0.0,18758.46,6252.82
FUR16868433847,0.0,0.0,0.0,0.0,0.0,14864.46
FUR16868513275,0.0,0.0,0.0,6212.7,0.0,0.0
FUR16870026276,0.0,0.0,0.0,0.0,0.0,22652.46
FUR16870644149,12505.64,6252.82,0.0,0.0,0.0,0.0
FUR16870814995,5410.22,0.0,0.0,0.0,0.0,0.0
FUR16870818510,0.0,0.0,0.0,0.0,17086.4,0.0
FUR16870824535,0.0,0.0,0.0,0.0,0.0,56275.38
FUR16871876525,0.0,0.0,354.0,0.0,0.0,0.0
FUR16873474037,0.0,0.0,0.0,0.0,0.0,19819.28
FUR16875259093,0.0,0.0,0.0,0.0,0.0,13570.0
FUR16875644686,0.0,0.0,0.0,0.0,7160.18,0.0
FUR16875810450,0.0,0.0,0.0,0.0,0.0,34896.14
FUR16875916547,0.0,0.0,0.0,0.0,0.0,24422.46
FUR16877641511,0.0,0.0,0.0,0.0,5856.34,0.0
FUR16878465713,0.0,0.0,0.0,0.0,0.0,24774.1
FUR16879251503,0.0,0.0,0.0,0.0,0.0,14864.46
FUR16881213802,0.0,0.0,0.0,0.0,0.0,6960.82
FUR16881383829,12693.26,5535.300000000003,0.0,0.0,0.0,0.0
FUR16882033817,0.0,0.0,0.0,0.0,0.0,13921.64
FUR16882293883,6960.83,0.0,0.0,0.0,0.0,0.0
FUR16882824661,4128.82,0.020000000000436557,0.0,0.0,0.0,0.0
FUR16884674817,6737.8,0.0,0.0,0.0,0.0,0.0
FUR16884895417,0.0,0.0,0.0,0.0,5856.34,0.0
FUR16884933182,0.0,0.0,0.0,0.0,8140.82,0.0
FUR16886629323,20644.1,0.0,0.0,0.0,0.0,0.0
FUR16887224349,0.0,0.0,0.0,0.0,0.0,4954.82
FUR16887368429,0.0,0.0,0.0,0.0,0.0,5862.24
FUR16887979131,0.0,0.0,0.0,0.0,0.0,13921.64
FUR16888910945,0.0,0.0,6960.82,6960.82,13921.64,6960.82
FUR16888973355,0.0,0.0,0.0,0.0,0.0,14864.46
FUR16889050000,0.0,0.0,206.5,12179.96,0.0,0.0
FUR16889986420,0.0,0.0,0.0,4954.82,0.0,0.0
FUR16890083252,0.0,0.0,0.0,0.0,9020.959999999997,0.0
FUR16890447166,0.0,0.0,0.0,0.0,3584.88,0.0
FUR16890666435,6370.92,0.0,0.0,0.0,0.0,0.0
FUR16890869792,7078.82,0.0,0.0,0.0,0.0,0.0
FUR16890931766,0.0,0.0,0.0,0.0,4604.36,0.0
FUR16891533408,5454.36,0.0,0.0,0.0,0.0,0.0
FUR16891872479,5830.92,0.0,0.0,0.0,0.0,0.0
FUR16891886034,4260.98,0.0,0.0,0.0,0.0,0.0
FUR16893427658,0.0,0.0,0.0,0.0,4954.82,0.0
FUR16894259159,6960.82,0.0,0.0,0.0,0.0,0.0
FUR16894917229,0.0,0.0,0.0,0.0,9316.1,0.0
FUR16894989210,6264.62,0.0,0.0,0.0,0.0,0.0
FUR16895749694,6370.93,0.0,0.0,0.0,0.0,0.0
FUR16896058194,0.0,0.0,0.0,0.0,0.0,12618.58
FUR16896718439,0.0,0.0,0.0,3898.0,0.0,0.0
FUR16896889600,0.0,0.0,10838.3,4643.9000000000015,0.0,0.0
FUR16897826583,0.0,0.0,0.0,0.0,0.0,25011.28
FUR16897839000,0.0,0.0,0.0,0.0,0.0,19819.28
FUR16899129598,0.0,0.0,0.0,0.0,0.0,44643.32
FUR16901159274,0.0,0.0,0.0,0.0,0.0,32496.84
FUR16901379505,0.0,0.0,0.0,0.0,6960.82,6960.82
FUR16902072603,0.0,0.0,0.0,0.0,13921.64,0.0
FUR16902278255,0.0,0.0,6252.82,6252.82,12505.64,6252.82
FUR16902712918,0.0,0.0,0.0,0.0,0.0,26320.5
FUR16903151051,0.0,0.0,0.0,0.0,0.0,10110.7
FUR16904015416,0.0,0.0,0.0,0.0,0.0,16515.28
FUR16904431224,0.0,0.0,0.0,0.0,4081.54,0.0
FUR16904524445,0.0,0.0,0.0,0.0,7067.02,0.0
FUR16905273289,0.0,0.0,0.0,0.0,0.0,12505.64
FUR16905722146,0.0,0.0,0.0,0.0,5232.12,0.0
FUR16906835924,13118.44,0.0,0.0,0.0,0.0,0.0
FUR16907226698,4797.66,0.0,0.0,0.0,0.0,0.0
FUR16907581698,0.0,0.0,0.0,0.0,0.0,18638.1
FUR16907958531,0.0,0.0,0.0,0.0,0.0,29211.74
FUR16909982750,0.0,0.0,0.0,8140.82,8140.82,0.0
FUR16910078064,9909.64,0.0,0.0,0.0,0.0,0.0
FUR16910374437,6212.7,0.0,0.0,0.0,0.0,0.0
FUR16910526896,8317.82,0.0,0.0,0.0,0.0,0.0
FUR16910756423,0.0,0.0,0.0,0.0,0.0,9909.64
FUR16910853879,0.0,0.0,0.0,16281.64,8140.82,0.0
FUR16911265685,0.0,0.0,0.0,0.0,0.0,31063.5
FUR16911741725,0.0,0.0,0.0,0.0,0.0,1833.0
FUR16912113033,0.0,0.0,0.0,0.0,0.0,20644.1
FUR16912243805,0.0,0.0,0.0,0.0,0.0,11736.26
FUR16912257956,13921.64,0.0,0.0,0.0,0.0,0.0
FUR16913098168,7450.92,0.0,0.0,0.0,0.0,0.0
FUR16913239417,0.0,0.0,0.0,8140.82,16540.059999999998,32304.86
FUR16914145788,0.0,0.0,0.0,0.0,0.0,43705.94
FUR16914277888,0.0,0.0,0.0,0.0,118.0,0.0
FUR16918452657,0.0,0.0,0.0,0.0,0.0,6124.2
FUR16919448096,0.0,0.0,0.0,0.0,5389.44,0.0
FUR16919526009,0.0,0.0,6212.7,2914.4966670000003,0.0,0.0
FUR16919854091,8140.82,0.0,0.0,0.0,0.0,0.0
FUR16920075240,0.0,0.0,10838.3,7475.9000000000015,0.0,0.0
FUR16921075948,13921.64,0.020000000000436557,0.0,0.0,0.0,0.0
FUR16921772081,6370.93,0.0,0.0,0.0,0.0,0.0
FUR16922850713,0.0,0.0,5389.44,0.0,0.0,0.0
FUR16924365794,0.0,0.0,0.0,0.0,8140.82,0.0
FUR16925161394,0.0,0.0,0.0,0.0,0.0,8319.0
FUR16925464290,0.0,0.0,0.0,10838.3,10838.3,6124.200000000001
FUR16925514174,0.0,0.0,0.0,0.0,0.0,8543.2
FUR16926919958,0.0,0.0,7729.0,7729.0,10008.759999999998,0.0
FUR16927038510,0.0,0.0,0.0,0.0,0.0,4954.82
FUR16927212945,5781.02,0.0,0.0,0.0,0.0,0.0
FUR16927260482,0.0,0.0,0.0,0.0,0.0,8140.82
FUR16928634400,10838.3,0.0,0.0,0.0,0.0,0.0
FUR16928882873,0.0,0.0,20882.46,0.0,0.0,0.0
FUR16928980957,0.0,0.0,4954.82,0.0,0.0,29728.92
FUR16929516848,0.0,0.0,0.0,0.0,0.0,1515.9
FUR16929543242,0.0,0.0,0.0,0.0,0.0,4954.82
FUR16929636813,7849.35,0.0,0.0,0.0,0.0,0.0
FUR16931351301,12505.64,6252.819999999998,0.0,0.0,0.0,0.0
FUR16931529034,0.0,0.0,0.0,0.0,6960.82,0.0
FUR16932010523,0.0,0.0,0.0,0.0,0.0,12336.9
FUR16932432467,0.0,0.0,0.0,0.0,0.0,48725.74
FUR16932832960,0.0,0.0,0.0,0.0,0.0,26109.35
FUR16933247277,0.0,0.0,0.0,4954.82,9909.64,9909.64
FUR16934687228,4954.82,0.0,0.0,0.0,0.0,0.0
FUR16935441078,0.0,0.0,0.0,6252.82,0.0,0.0
FUR16936634172,0.0,0.0,0.0,0.0,0.0,8140.82
FUR16937297171,11445.84,0.0,0.0,0.0,0.0,0.0
FUR16937427730,5369.0,0.0,0.0,0.0,0.0,0.0
FUR16937456166,12505.64,6252.820000000001,0.0,0.0,0.0,0.0
FUR16937565238,0.0,0.0,0.0,0.0,0.0,17572.56
FUR16938640937,0.0,0.0,0.0,0.0,0.0,13921.64
FUR16939163704,0.0,0.0,0.0,0.0,0.0,12505.64
FUR16940758556,0.0,0.0,0.0,0.0,0.0,3095.3
FUR16941659396,7450.92,0.0,0.0,0.0,0.0,0.0
FUR16941863135,0.0,0.0,0.0,0.0,0.0,32563.28
FUR16942038266,0.0,0.0,0.0,0.0,4836.82,0.0
FUR16942535597,0.0,0.0,0.0,0.0,0.0,525.1
FUR16942537951,13921.64,0.0,0.0,0.0,0.0,0.0
FUR16943363868,0.0,0.0,0.0,0.0,0.0,2605.95
FUR16943532820,0.0,0.0,0.0,0.0,0.0,14258.4
FUR16943618215,0.0,0.0,6960.82,0.0,0.0,0.0
FUR16943619070,0.0,0.0,4954.82,0.0,0.0,0.0
FUR16943723341,0.0,0.0,0.0,0.0,0.0,19819.28
FUR16945111542,0.0,0.0,0.0,0.0,0.0,13921.64
FUR16945310595,0.0,0.0,0.0,6635.3,0.0,0.0
FUR16946256375,5410.22,0.0,0.0,0.0,0.0,0.0
FUR16946279925,0.0,0.0,0.0,0.0,0.0,17781.01
