FurID,ZeroTo30,ThirtyOneToSixty,SixtyOneToNinety,NinetyOneToOneTwenty,OneTwentyOneToOneEighty,MoreThanOneEighty
FUR16920971010,1363.04,0.0,0.0,0.0,0.0,0.0
FUR16920989441,0.0,0.0,0.0,0.0,0.0,7299.0
FUR16920989629,0.0,0.0,0.0,0.0,0.0,46386.84
FUR16921022750,2153.720656,2895.36,2895.36,741.6393439999993,0.0,0.0
FUR16921035207,0.0,0.0,0.0,0.0,0.0,1177.46
FUR16921074080,0.0,0.0,0.0,1929.32,1929.32,3858.8399999999997
FUR16921099485,0.0,0.0,0.0,0.0,0.0,102.75
FUR16921183671,0.0,0.0,0.0,0.0,0.0,78.53
FUR16921193977,0.0,0.0,0.0,0.0,0.0,1606.96
FUR16921241939,893.1300000000001,0.0,0.0,0.0,0.0,0.0
FUR16921273133,541.75,0.0,0.0,0.0,0.0,0.0
FUR16921280372,0.0,0.0,0.0,0.0,0.0,12.6
FUR16921393218,0.0,0.0,0.0,0.0,0.0,8388.21
FUR16921628422,1.05,0.0,0.0,0.0,0.0,0.0
FUR16921718099,0.0,0.0,0.0,0.0,0.0,385.0
FUR16921736991,7740.245246,790.6447539999996,0.0,0.0,0.0,0.0
FUR16921739315,0.0,0.0,0.0,0.0,0.0,372.23
FUR16921750682,0.0,0.0,0.0,0.0,0.0,682.18
FUR16921778602,0.0,0.0,0.0,0.0,0.0,2016.24
FUR16921831255,0.0,0.0,0.0,0.0,0.0,17487.6
FUR16921851289,0.0,0.0,0.0,0.0,0.0,1463.0
FUR16921933248,0.0,0.0,2822.56,2822.56,2822.56,8621.86
FUR16921935297,0.0,0.0,0.0,0.0,0.0,5887.96
FUR16921939902,0.0,0.0,0.0,0.0,0.0,2109.86
FUR16921953344,0.0,0.0,0.0,0.0,882.64,16.600000000000023
FUR16921965265,0.0,0.0,0.0,0.0,0.0,9374.7
FUR16922050593,770.6500000000001,0.0,0.0,0.0,0.0,0.0
FUR16922066611,389.21,0.0,0.0,0.0,0.0,0.0
FUR16922393730,0.0,0.0,243.2,0.0,0.0,0.0
FUR16922451275,205.45,0.0,0.0,0.0,0.0,0.0
FUR16922481866,504.4983607,0.0,1510.4,1006.4216392999999,0.0,0.0
FUR16922550459,0.0,0.0,0.0,0.0,0.0,6843.5
FUR16922571983,0.0,0.0,0.0,0.0,0.0,888.94
FUR16922576443,0.0,0.0,0.0,0.0,0.0,1615.36
FUR16922588008,1239.1521311000001,273.26786889999994,0.0,0.0,0.0,0.0
FUR16922684990,0.0,0.0,0.0,0.0,0.0,5661.0
FUR16922692727,0.0,0.0,0.0,0.0,0.0,419.73
FUR16922742282,0.0,0.0,0.0,0.0,0.0,1221.0
FUR16922838036,0.0,0.0,0.0,0.0,0.0,1020.23
FUR16922838855,1.05,0.0,0.0,0.0,0.0,0.0
FUR16922899895,0.0,0.0,0.0,0.0,0.0,25553.4
FUR16922913753,0.0,0.0,1.1,0.0,0.0,0.0
FUR16922935906,0.0,0.0,0.0,0.0,0.0,1822.0
FUR16922951722,1554.4499999999998,0.0,0.0,0.0,0.0,0.0
FUR16922958168,0.0,0.0,0.0,868.48,0.0,2421.58
FUR16922967279,531.05,0.0,0.0,0.0,0.0,0.0
FUR16922974792,0.0,0.0,0.0,2883.92,2883.92,16706.43
FUR16923012879,0.0,0.0,0.0,0.0,0.0,1637.09
FUR16923049879,0.0,0.0,0.0,0.0,0.0,46.38
FUR16923051772,0.0,0.0,0.0,0.0,0.0,2033.0
FUR16923180475,448.5400000000001,0.0,0.0,0.0,0.0,0.0
FUR16923214550,269.96360653,452.6763934699999,0.0,0.0,0.0,0.0
FUR16923222440,0.0,0.0,0.0,0.0,0.0,6799.31
FUR16923315238,2577.4229508,1430.92,1375.88,1375.88,119.21704919999956,0.0
FUR16923318237,0.0,0.0,0.0,0.0,0.0,176.82
FUR16923340746,0.0,0.0,0.0,1985.92,1985.92,3832.7699999999995
FUR16923367377,0.0,0.0,0.0,0.0,0.0,793.96
FUR16923374670,0.0,0.0,0.0,0.0,0.0,4526.0
FUR16923465230,0.0,0.0,0.0,0.0,0.0,7899.0
FUR16923482354,0.0,0.0,0.0,0.0,0.0,4174.0
FUR16923512332,0.0,0.0,0.0,0.0,0.0,1201.0
FUR16923581545,0.0,0.0,0.0,0.0,0.0,3099.0
FUR16923658854,0.0,0.0,0.0,0.0,0.0,1607.1
FUR16923662667,0.0,0.0,0.0,0.0,0.0,16987.28
FUR16923762255,15373.415081899999,10853.06,363.68491809999847,0.0,0.0,0.0
FUR16923791080,0.0,0.0,0.0,0.0,0.0,1715.0
FUR16923890076,0.0,0.0,0.0,0.0,0.0,4748.21
FUR16923891345,0.0,0.0,0.0,0.0,0.0,1001.28
FUR16924057932,0.0,0.0,0.0,0.0,0.0,7387.56
FUR16924184517,0.0,0.0,0.0,0.0,0.0,528.09
FUR16924196419,0.0,0.0,0.0,0.0,0.0,578.48
FUR16924230270,0.0,0.0,0.0,0.0,0.0,19.18
FUR16924263292,682.04,0.0,0.0,0.0,0.0,0.0
FUR16924328799,0.0,0.0,0.0,0.0,0.0,306.24
FUR16924353550,0.0,0.0,0.0,0.0,0.0,1928.88
FUR16924443924,0.0,0.0,0.0,0.0,0.0,1472.09
FUR16924491338,0.0,0.0,0.0,0.0,0.0,3325.5
FUR16924511808,0.0,0.0,0.0,0.0,0.0,717.0
FUR16924528247,0.0,0.0,0.0,0.0,0.0,1365.26
FUR16924555680,0.0,0.0,0.0,0.0,0.0,1249.28
FUR16924555915,6692.8222951,0.0,0.0,0.0,0.0,646.2577049000001
FUR16924591047,1395.76,0.0,0.0,0.0,0.0,0.0
FUR16924642513,0.0,0.0,0.0,0.0,0.0,17740.05
FUR16924666008,1.12,0.0,0.0,0.0,0.0,0.0
FUR16925022322,835.6300000000001,0.0,0.0,0.0,0.0,0.0
FUR16925112159,2411.2229508,97.02704919999996,0.0,0.0,0.0,0.0
FUR16925112471,0.0,0.0,0.0,0.0,0.0,1750.84
FUR16925122519,1053.74,0.0,1053.74,1053.4999999999995,0.0,0.0
FUR16925161394,0.0,0.0,0.0,0.0,0.0,2504.54
FUR16925213120,0.0,0.0,0.0,0.0,0.0,3.32
FUR16925214275,0.0,0.0,0.0,0.0,0.0,19833.0
FUR16925218854,0.0,0.0,0.0,0.0,0.0,469.66
FUR16925228835,0.0,0.0,0.0,0.0,0.0,621.0
FUR16925252080,0.0,0.0,0.0,0.0,0.0,1928.74
FUR16925292762,0.0,0.0,0.0,0.0,0.0,5851.65
FUR16925318966,0.0,0.0,1.23,0.0,0.0,0.0
FUR16925327661,0.0,0.0,0.0,0.0,0.0,706.44
FUR16925339635,2797.51,0.0,0.0,0.0,0.0,0.0
FUR16925356459,0.0,0.0,0.0,0.0,0.0,1047.0
FUR16925378782,0.0,0.0,0.0,0.0,0.0,44597.0
FUR16925448200,1144.0839344,477.1860655999999,0.0,0.0,0.0,0.0
FUR16925464290,0.0,0.0,3880.13,4613.079999999999,0.0,0.0
FUR16925487333,1544.19,0.0,0.0,0.0,0.0,0.0
FUR16925522885,293.57,0.0,0.0,0.0,0.0,0.0
FUR16925544866,0.0,0.0,0.0,0.0,0.0,1157.0
FUR16925549331,6332.77737696,847.9126230399994,0.0,0.0,0.0,0.0
FUR16925690900,3872.7042623,929.68,929.5699999999999,1643.3157377000002,0.0,0.0
FUR16925913192,0.0,0.0,0.0,0.0,0.0,185.12
FUR16925942651,1781.7999999999997,0.0,0.0,0.0,0.0,0.0
FUR16925952884,4823.19606558,5816.5599999999995,4212.06,5746.82,4599.723934420002,0.0
FUR16925975078,4903.5857377,1605.7642623000004,0.0,0.0,0.0,0.0
FUR16926020095,0.0,0.0,0.0,0.0,0.0,3002.02
FUR16926069358,0.0,0.0,0.0,0.0,0.0,1284.62
FUR16926191104,0.0,0.0,0.0,0.0,0.0,1929.7
FUR16926191179,0.0,0.0,0.0,0.0,0.0,3900.7
FUR16926230579,0.0,0.0,0.0,0.0,0.0,1929.0
FUR16926232624,0.0,0.0,0.0,0.0,1073.54,8008.900000000001
FUR16926260171,0.0,0.0,0.0,0.0,0.0,1380.96
FUR16926311391,0.0,0.0,0.0,0.0,0.0,191.63
FUR16926319023,0.0,0.0,0.0,0.0,0.0,1578.91
FUR16926320053,0.0,0.0,0.0,0.0,0.0,929.54
FUR16926332800,0.0,0.0,0.0,0.0,0.0,206.29
FUR16926352139,0.0,0.0,0.0,0.0,0.0,1564.0
FUR16926366591,1637.65377044,0.0,6556.08,3605.93,3605.79,5519.446229560002
FUR16926447350,0.0,0.0,0.0,0.0,0.0,1670.54
FUR16926458765,0.0,0.0,0.0,0.0,0.0,1177.07
FUR16926797924,0.62,0.0,0.0,0.0,0.0,0.0
FUR16926890311,0.0,0.0,0.0,0.0,0.0,46.4
FUR16926920888,2572.0,0.0,0.0,0.0,0.0,0.0
FUR16926940099,0.0,1720.13,1720.17,1720.17,3440.34,9210.63
FUR16926949180,0.0,0.0,0.0,0.0,0.0,495.3
FUR16927024681,2572.082623,1730.3173769999994,0.0,0.0,0.0,0.0
FUR16927028503,0.0,0.0,0.0,0.0,0.0,8147.61
FUR16927051027,3674.0649181,1283.8450819000002,0.0,0.0,0.0,0.0
FUR16927094060,0.0,0.0,0.0,0.0,0.0,102.53
FUR16927127555,0.0,0.0,0.0,0.0,0.0,1562.32
FUR16927138774,4179.539999999999,0.0,0.0,0.0,0.0,0.0
FUR16927142979,0.0,0.0,0.0,0.0,0.0,147.14
FUR16927162783,0.0,0.0,0.0,0.0,0.0,25.78
FUR16927178689,0.0,0.0,0.0,0.0,0.0,7199.0
FUR16927213257,0.0,0.0,0.0,0.0,0.0,856.0
FUR16927227394,0.0,0.0,0.0,0.0,0.0,11915.64
FUR16927285870,933.6557377,715.25,715.25,715.25,0.0,39.37426230000028
FUR16927317111,0.0,0.0,0.0,0.0,0.0,15858.97
FUR16927321427,0.0,0.0,0.0,0.0,0.0,29.68
FUR16927354454,0.0,0.0,0.0,0.0,0.0,5206.98
FUR16927356342,0.0,0.0,0.0,0.0,0.0,8999.0
FUR16927398495,7315.98,0.0,0.0,0.0,0.0,0.0
FUR16927470247,0.0,0.0,0.0,0.0,0.0,11702.1
FUR16927569882,0.0,0.0,0.0,0.0,0.0,8999.0
FUR16927661620,0.0,0.0,0.0,9350.32,18700.64,12155.82
FUR16927676932,0.0,0.0,0.0,0.0,0.0,4359.0
FUR16927678849,0.0,0.0,0.0,0.0,0.0,2026.0
FUR16927696418,0.0,0.0,0.0,0.0,0.0,1170.17
FUR16927741033,0.0,0.0,0.0,0.0,0.0,1619.33
FUR16927764532,0.0,0.0,0.0,0.0,0.0,642.64
FUR16927790761,0.0,0.0,0.0,0.0,459.1,4.199999999999989
FUR16927793695,0.0,0.0,0.0,0.0,0.0,65.23
FUR16927885934,0.0,0.0,0.0,0.0,0.0,1163.48
FUR16927930781,0.0,0.0,0.0,0.0,2033.63,0.0
FUR16927972563,1822.0,0.0,0.0,0.0,0.0,0.0
FUR16927977891,0.0,0.0,0.0,0.0,0.0,304.7
FUR16927978080,2092.0201641,2233.6098359,0.0,0.0,0.0,0.0
FUR16927987619,0.0,0.0,0.0,0.0,0.0,844.0
FUR16928023755,0.0,0.0,1714.54,0.0,0.0,0.0
FUR16928025100,0.6,0.0,0.0,0.0,0.0,0.0
FUR16928038653,0.0,0.0,0.0,0.0,0.0,1615.61
FUR16928041346,0.0,0.0,0.0,0.0,0.0,642.66
FUR16928051443,0.0,0.0,0.0,0.0,0.0,1928.58
FUR16928074358,463.02,0.0,0.0,0.0,0.0,0.0
FUR16928129296,1.57,0.0,0.0,0.0,0.0,0.0
FUR16928148296,0.0,0.0,0.0,0.0,0.0,1710.51
FUR16928154843,1021.6557377,855.5,133.76426230000015,0.0,0.0,0.0
FUR16928178880,0.0,0.0,0.0,0.0,2457.46,314.02
FUR16928180080,0.0,0.0,0.0,0.0,0.0,1821.96
FUR16928389031,0.0,0.0,0.0,0.0,0.0,341.24
FUR16928517713,0.0,0.0,0.0,0.0,0.0,14683.06
FUR16928567675,0.0,0.0,0.0,0.0,0.0,102.14
FUR16928574737,0.0,0.0,0.0,0.0,0.0,49.82
FUR16928575067,722.9400000000002,0.0,0.0,0.0,0.0,0.0
FUR16928580618,0.0,0.0,0.0,0.0,0.0,495.37
FUR16928587346,0.0,0.0,0.0,0.0,431.52,0.0
FUR16928628145,5794.98,0.0,0.0,0.0,0.0,0.0
FUR16928635285,0.0,0.0,0.0,682.04,682.04,1364.2800000000002
FUR16928686775,0.0,0.0,0.0,0.0,0.0,1543.34
FUR16928743990,264.85,0.0,0.0,0.0,0.0,0.0
FUR16928786611,0.0,0.0,0.0,0.0,0.0,226.2
FUR16928826101,0.0,0.0,0.0,0.0,0.0,3499.0
FUR16928838251,0.0,0.0,0.0,0.0,0.0,517.0
FUR16928888397,1178.72,0.0,0.0,0.0,0.0,0.0
FUR16928947974,0.0,0.0,0.0,0.0,0.0,242.61
FUR16928954391,0.0,0.0,0.0,0.0,0.0,1177.53
FUR16928960433,0.0,0.0,0.0,0.0,0.0,333.51
FUR16928987246,0.0,0.0,0.0,0.0,0.0,57.45
FUR16929018437,3748.824918,1649.78,1649.74,1756.1150819999996,0.0,0.0
FUR16929072907,0.0,0.0,0.0,0.0,1929.3,4962.12
FUR16929469187,1714.78,0.0,0.0,0.0,0.0,0.0
FUR16929496604,1199.21,0.0,0.0,0.0,0.0,0.0
FUR16929497404,0.0,0.0,0.0,0.0,2549.08,0.0
FUR16929540192,0.0,0.0,0.0,0.0,0.0,2099.29
FUR16929543242,3759.1481967,1552.3718033000005,0.0,0.0,0.0,0.0
FUR16929558760,5211.7595084,795.6304915999999,0.0,0.0,0.0,0.0
FUR16929591151,0.0,0.0,0.0,0.0,0.0,147.26
FUR16929636813,0.0,802.4,0.0,0.0,802.4,10610.37
FUR16929738401,540.27,0.0,0.0,0.0,0.0,0.0
FUR16929742636,0.0,30.82,0.0,0.0,0.0,0.0
FUR16929752156,0.0,0.0,0.0,0.0,0.0,1178.81
FUR16929771140,699.9681967,530.8,268.8318032999998,0.0,0.0,0.0
FUR16929829491,0.0,0.0,0.0,0.0,0.0,931.07
FUR16929865765,2378.8055738000003,1753.2,1753.2,1753.2,883.3344262000006,0.0
FUR16929899666,0.0,0.0,0.0,0.0,0.0,10983.66
FUR16930071332,0.0,0.0,0.0,0.0,0.0,7.37
FUR16930130321,0.0,0.0,0.0,0.0,0.0,1922.11
FUR16930273179,0.0,0.0,0.0,0.0,0.0,24.85
FUR16930329012,0.0,482.0,0.0,0.0,0.0,0.0
FUR16930351955,0.0,0.0,0.0,0.0,0.0,38.07
FUR16930353894,0.0,0.0,0.0,0.0,0.0,9854.22
FUR16930392464,0.0,0.0,0.0,0.0,3643.4,0.0
FUR16930412562,0.0,0.0,0.0,0.0,0.0,1117.16
FUR16930430587,0.0,0.0,0.0,0.0,0.0,1725.4
FUR16930454654,0.0,0.0,0.0,929.4,0.0,0.0
FUR16930459891,0.0,0.0,0.0,0.0,816.56,2787.2400000000002
FUR16930470304,0.0,619.5,619.5,588.53,0.0,2300.4700000000003
FUR16930477234,0.0,0.0,0.0,0.0,0.0,234.35
FUR16930481900,0.0,0.0,0.0,0.0,0.0,1390.89
FUR16930510156,0.0,0.0,0.0,0.0,0.0,152.91
FUR16930532027,0.0,0.0,0.0,0.0,0.0,5039.78
FUR16930552243,2589.4222947,3107.48,517.9077053000001,0.0,0.0,0.0
FUR16930591086,0.0,0.0,0.0,0.0,0.0,55.47
FUR16930626747,978.1036065999999,525.56,134.8663934000001,0.0,0.0,0.0
FUR16930639374,128.48,0.0,0.0,0.0,0.0,0.0
FUR16930674499,0.0,0.0,0.0,0.0,0.0,482.0
FUR16930681749,0.0,0.0,0.0,1541.85,0.0,0.0
FUR16930720989,0.0,0.0,0.0,0.0,0.0,481.98
FUR16930784652,0.0,0.0,0.0,0.0,0.0,10043.06
FUR16930844026,0.0,0.0,0.0,0.0,0.0,322.03
FUR16931057242,0.0,0.0,0.0,0.0,0.0,619.17
FUR16931060409,261.06,0.0,0.0,0.0,0.0,0.0
FUR16931181107,0.0,0.0,0.0,0.0,561.2800000000001,0.0
FUR16931192434,0.0,0.0,0.0,0.0,0.0,45.12
FUR16931217413,0.0,0.0,0.0,0.0,0.0,81.47
FUR16931239198,0.0,0.0,0.0,0.0,0.0,19258.85
FUR16931253018,0.0,0.0,0.0,0.0,0.0,1204.69
FUR16931256434,0.0,0.0,0.0,0.0,0.0,1929.26
FUR16931282426,0.0,0.0,0.0,0.0,0.0,2772.0
FUR16931326462,0.0,0.0,0.0,0.0,0.0,1715.0
FUR16931332706,3816.08,0.0,0.0,0.0,0.0,0.0
FUR16931357096,0.0,0.0,0.0,0.0,0.0,5210.88
FUR16931357363,0.0,0.0,0.0,0.0,0.0,89.3
FUR16931357794,0.0,0.0,0.0,0.0,0.0,1928.91
FUR16931384520,2307.61,0.0,0.0,0.0,0.0,0.0
FUR16931397799,2380.6899999999996,0.0,0.0,0.0,0.0,0.0
FUR16931399421,0.0,0.0,0.0,0.0,0.0,3244.26
FUR16931412111,0.0,0.0,0.0,0.0,0.0,1929.3
FUR16931412854,696.2,0.0,0.0,0.0,0.0,0.0
FUR16931428430,0.0,0.0,0.0,0.0,1595.92,0.0
FUR16931462020,0.0,0.0,0.0,0.0,0.0,1766.93
FUR16931466663,0.0,0.0,0.0,0.0,0.0,3499.0
FUR16931486238,0.0,0.0,0.0,0.0,0.0,15.46
FUR16931488725,0.0,0.0,0.0,0.0,0.0,1068.21
FUR16931498245,2193.85,0.0,0.0,0.0,0.0,0.0
FUR16931537807,1487.98,0.0,0.0,0.0,0.0,0.0
FUR16931554215,0.0,0.0,0.0,0.0,0.0,7718.0
FUR16931559313,2709.2616394,1189.44,859.6783606000001,0.0,0.0,0.0
FUR16931564913,0.0,0.0,0.0,0.0,1285.02,6183.0
FUR16931629209,2343.77,0.0,0.0,0.0,0.0,0.0
FUR16931996293,0.0,0.0,0.0,0.0,0.0,8375.22
FUR16932012739,0.0,0.0,0.0,0.0,0.0,9719.0
FUR16932021829,0.0,0.0,0.0,0.0,0.0,1.38
FUR16932044276,0.0,0.0,0.0,0.0,0.0,1456.27
FUR16932073302,0.0,0.0,0.0,0.0,0.0,25.62
FUR16932079612,0.0,0.0,0.0,0.0,0.0,11.9
FUR16932093281,0.0,0.0,0.0,0.0,0.0,3833.3
FUR16932152075,848.06,0.0,0.0,0.0,0.0,0.0
FUR16932180052,0.0,0.0,0.0,0.0,0.0,6970.34
FUR16932220923,0.0,0.0,0.0,0.0,0.0,193.54
FUR16932240736,0.0,0.0,0.0,0.0,0.0,11.92
FUR16932268812,0.0,0.0,0.0,0.0,2464.42,0.0
FUR16932356667,0.0,0.0,0.0,0.0,0.0,11862.39
FUR16932367231,0.0,0.0,0.0,0.0,0.0,1863.63
FUR16932391137,1628.3799999999999,0.0,0.0,0.0,0.0,0.0
FUR16932399005,0.0,0.0,0.0,0.0,0.0,744.58
FUR16932420637,0.0,0.0,0.0,0.0,0.0,49468.0
FUR16932432467,0.0,0.0,0.0,0.0,0.0,13835.34
FUR16932457602,9781.170000000002,0.0,0.0,0.0,0.0,0.0
FUR16932464108,0.0,0.0,0.0,0.0,0.0,7080.23
FUR16932474901,0.0,0.0,0.0,0.0,0.0,26540.67
FUR16932475615,0.0,0.0,0.0,0.0,0.0,1986.25
FUR16932573511,0.0,0.0,0.0,0.0,0.0,10728.56
FUR16932725727,0.0,0.0,0.0,0.0,0.0,311.43
FUR16932742330,1682.07,0.0,0.0,0.0,0.0,0.0
FUR16932830564,0.0,0.0,0.0,0.0,0.0,119.5
FUR16932844564,0.0,0.0,0.0,0.0,0.0,1929.3
FUR16932923084,0.0,0.0,0.0,0.0,0.0,4280.78
FUR16932945523,1069.08,0.0,0.0,0.0,0.0,0.0
FUR16932962379,578.1,0.0,0.0,0.0,0.0,0.0
FUR16932994414,0.0,0.0,0.0,0.0,0.0,64.36
FUR16933014000,0.0,0.0,0.0,0.0,1504.99,9507.2
FUR16933070904,0.0,0.0,0.0,0.0,0.0,2997.0
FUR16933081032,2339.4855738,90.52442620000011,0.0,0.0,0.0,0.0
FUR16933116610,0.0,0.0,0.0,0.0,2876.88,0.0
FUR16933146029,0.0,0.0,0.0,0.0,0.0,1675.6
FUR16933155608,0.0,0.0,0.0,0.0,0.0,169.3
FUR16933155842,0.0,0.0,0.0,0.0,1913.4599999999998,0.0
FUR16933192486,1426.76,0.0,0.0,0.0,0.0,0.0
FUR16933192678,0.0,0.0,0.0,0.0,0.0,362.79
FUR16933197510,0.0,0.0,0.0,0.0,0.0,143.0
FUR16933282954,0.0,0.0,0.0,0.0,0.0,1862.04
FUR16933313528,0.0,0.0,0.0,0.0,0.0,855.04
FUR16933329032,550.86,0.0,0.0,0.0,0.0,0.0
FUR16933343644,3943.4901639,472.66983609999943,0.0,0.0,0.0,0.0
FUR16933384727,454.06,0.0,0.0,0.0,0.0,0.0
FUR16933416312,0.0,0.0,0.0,0.0,0.0,25519.9
FUR16933533124,1606.48,0.0,0.0,0.0,0.0,0.0
FUR16933545206,3834.14,0.0,0.0,0.0,0.0,0.0
FUR16933559979,0.0,0.0,0.0,0.0,0.0,4451.38
FUR16933643294,0.0,0.0,0.0,0.0,0.0,557.69
FUR16933649552,2001.28,0.0,0.0,0.0,0.0,0.0
FUR16933668003,0.0,0.0,0.0,0.0,0.0,1472.0
FUR16933675115,0.0,0.0,0.0,0.0,0.0,624.33
FUR16933731330,0.0,0.0,0.0,0.0,0.0,384.8
FUR16933785330,0.0,0.0,0.0,0.0,0.0,371.26
FUR16933837829,0.0,0.0,0.0,0.0,0.0,1929.14
FUR16933881206,0.0,0.0,0.0,0.0,0.0,116791.4
FUR16933891146,0.0,0.0,0.0,0.0,0.0,1549.34
FUR16933912922,1487.98,0.0,0.0,0.0,0.0,0.0
FUR16933935179,0.0,0.0,0.0,0.0,9864.8,4797.251400000001
FUR16933946990,0.0,0.0,0.0,0.0,0.0,1928.8
FUR16933949918,0.0,0.0,0.0,0.0,0.0,1577.95
FUR16933956591,1678.46,0.0,0.0,0.0,0.0,0.0
FUR16933979510,0.0,0.0,277.6304,0.0,0.0,0.0
FUR16933994675,0.0,0.0,0.0,0.0,0.0,1606.8
FUR16933999822,0.0,0.0,0.0,0.0,0.0,1176.81
FUR16934088174,0.0,0.0,1178.82,1178.82,1178.82,1781.7200000000003
FUR16934091176,0.0,0.0,0.0,0.0,0.0,929.6
FUR16934146887,6145.42,0.0,0.0,0.0,0.0,0.0
FUR16934198683,0.0,0.0,0.0,0.0,0.0,218.4
FUR16934234963,0.0,0.0,0.0,0.0,0.0,447.74
FUR16934267751,0.0,0.0,0.0,0.0,0.0,32.64
FUR16934550420,2537.99999975,4130.0,1592.0000002500003,0.0,0.0,0.0
FUR16934625191,4256.84,0.0,0.0,0.0,0.0,0.0
FUR16934627013,0.0,0.0,0.0,0.0,0.0,3859.0
FUR16934647342,0.0,0.0,0.0,0.0,0.0,1173.6
FUR16934663686,0.0,0.0,0.0,0.0,0.0,490.15
FUR16934694831,400.3665574,497.04,0.0,96.67344259999993,0.0,0.0
FUR16934745892,0.0,0.0,0.0,0.0,0.0,3131.57
FUR16934790186,0.0,0.0,0.0,0.0,0.0,1284.92
FUR16934864153,2434.78,0.0,0.0,0.0,0.0,0.0
FUR16934894680,0.0,0.0,0.0,0.0,0.0,1712.18
FUR16934942432,1393.0,0.0,0.0,0.0,0.0,0.0
FUR16934961858,0.0,0.0,0.0,2439.06,1300.84,951.9000000000001
FUR16934966888,2228.6000000000004,0.0,0.0,0.0,0.0,0.0
FUR16935065012,0.0,0.0,0.0,0.0,0.0,8683.85
FUR16935081878,0.0,0.0,0.0,0.0,0.0,1285.46
FUR16935398780,0.0,0.0,0.0,0.0,0.0,371.98
FUR16935410633,0.0,0.0,0.0,0.0,0.0,17811.74
FUR16935418690,1054.9699999999998,0.0,0.0,0.0,0.0,0.0
FUR16935444351,0.0,0.0,0.0,4231.46,4231.46,12694.410000000002
FUR16935487248,0.0,0.0,0.0,0.0,0.0,68.87
FUR16935527663,0.0,0.0,0.0,0.0,0.0,8032.26
FUR16935558516,0.0,0.0,0.0,0.0,1469.79,0.0
FUR16935591803,0.0,0.0,0.0,0.0,0.0,14090.48
FUR16935592204,0.0,0.0,0.0,0.0,0.0,130.56
FUR16935633331,0.0,0.0,0.0,0.0,0.0,1070.54
FUR16935676710,0.0,0.0,0.0,0.0,0.0,1392.4
FUR16935740277,0.0,0.0,0.0,0.0,0.0,38.05
FUR16935741708,0.0,0.0,0.0,0.0,0.0,774.46
FUR16935756116,0.0,0.0,0.0,0.0,0.0,314.0
FUR16935774878,3890.14,0.0,0.0,0.0,0.0,0.0
FUR16935817600,924.7362296,1149.6937704,0.0,0.0,0.0,0.0
FUR16935843127,0.0,1202.42,1250.5,1202.42,1202.42,9556.9
FUR16935846755,0.0,0.0,0.0,0.0,0.0,1587.83
FUR16935913930,0.0,0.0,0.0,0.0,0.0,74.5
FUR16935954663,263.89,0.0,0.0,0.0,0.0,0.0
FUR16935972965,0.0,0.0,0.0,0.0,0.0,8050.0
FUR16936141998,0.0,0.0,0.0,0.0,0.0,1599.0
FUR16936215813,0.0,0.0,0.0,0.0,0.0,1929.0
FUR16936249717,2324.8999999999996,0.0,0.0,0.0,0.0,0.0
FUR16936323786,0.0,1054.92,896.7,708.5099999999998,0.0,0.0
FUR16936360447,0.0,0.0,0.0,0.0,0.0,1714.54
FUR16936363792,0.0,0.0,1636.9,0.0,0.0,0.0
FUR16936385343,1.05,0.0,0.0,0.0,0.0,0.0
FUR16936392292,0.0,0.0,0.0,0.0,0.0,160.61
FUR16936416815,4253.0459015,2319.9,2319.9,1971.91,1971.89,12045.3940985
FUR16936417584,2817.31,2367.129999999999,0.0,0.0,0.0,0.0
FUR16936439724,1209.2800000000002,0.0,0.0,0.0,0.0,0.0
FUR16936449871,711.51,0.0,0.0,0.0,0.0,0.0
FUR16936455578,0.0,0.0,0.0,0.0,0.0,7018.06
FUR16936460626,2871.34,0.0,0.0,0.0,0.0,0.0
FUR16936470145,0.0,0.0,0.0,0.0,0.0,38.05
FUR16936511179,0.0,0.0,0.0,0.0,0.0,1930.25
FUR16936567039,3855.33,0.0,0.0,0.0,0.0,0.0
FUR16936575534,0.0,0.0,0.0,0.0,0.0,2043.76
FUR16936629760,0.0,0.0,0.0,0.0,929.84,0.0
FUR16936659328,3627.9478688,1307.1000000000001,1307.1000000000001,1307.1000000000001,1307.1000000000001,5054.8721312
FUR16936668257,1.11,0.0,0.0,0.0,0.0,0.0
FUR16936688162,0.0,0.0,0.0,0.0,0.0,57.2
FUR16936715587,0.0,0.0,657.26,624.39,34.190000000000055,0.0
FUR16936718437,0.0,1258.8400000000001,0.0,0.0,0.0,0.0
FUR16936754044,0.0,0.0,0.0,0.0,0.0,1929.9
FUR16936761692,0.0,0.0,0.0,0.0,0.0,3499.0
FUR16936766147,0.0,0.0,0.0,0.0,0.0,931.28
FUR16936776471,8965.1540983,4265.7559017,0.0,0.0,0.0,0.0
FUR16936778615,0.0,0.0,0.0,0.0,0.0,47.22
FUR16936810874,0.0,0.0,0.0,0.0,0.0,9283.85
FUR16936839855,2894.51,0.0,0.0,0.0,0.0,0.0
FUR16936873929,0.0,0.0,0.0,0.0,0.0,20.96
FUR16937116872,0.0,0.0,3431.2200000000003,2775.4300000000003,0.0,0.0
FUR16937119197,0.0,0.0,0.0,0.0,0.0,864.77
FUR16937140325,3558.6099999999997,0.0,0.0,0.0,0.0,0.0
FUR16937140473,855.5,0.0,0.0,0.0,0.0,0.0
FUR16937212853,346.94557380000003,465.6,234.94,702.8744261999998,0.0,0.0
